                                                   
{'loss': 0.9398, 'grad_norm': 1.9654209613800049, 'learning_rate': 1.9301294860663152e-05, 'epoch': 0.44}
{'loss': 0.9359, 'grad_norm': 1.8210266828536987, 'learning_rate': 1.9291468141176898e-05, 'epoch': 0.45}
{'loss': 0.973, 'grad_norm': 1.7516322135925293, 'learning_rate': 1.928157533815829e-05, 'epoch': 0.45}
{'loss': 0.9618, 'grad_norm': 1.8912453651428223, 'learning_rate': 1.9271616521967727e-05, 'epoch': 0.45}
{'loss': 0.9818, 'grad_norm': 1.8970028162002563, 'learning_rate': 1.9261591763435106e-05, 'epoch': 0.45}
{'loss': 0.9357, 'grad_norm': 1.7852585315704346, 'learning_rate': 1.9251501133859327e-05, 'epoch': 0.46}
{'loss': 0.9721, 'grad_norm': 2.0528531074523926, 'learning_rate': 1.9241344705007784e-05, 'epoch': 0.46}
{'loss': 0.9738, 'grad_norm': 1.878230094909668, 'learning_rate': 1.9231122549115854e-05, 'epoch': 0.46}
{'loss': 0.9801, 'grad_norm': 1.6433840990066528, 'learning_rate': 1.922083473888638e-05, 'epoch': 0.46}
{'loss': 0.9613, 'grad_norm': 1.9417537450790405, 'learning_rate': 1.921048134748916e-05, 'epoch': 0.46}
{'loss': 0.9896, 'grad_norm': 1.8993244171142578, 'learning_rate': 1.9200062448560424e-05, 'epoch': 0.47}
{'loss': 0.9796, 'grad_norm': 1.8913084268569946, 'learning_rate': 1.918957811620231e-05, 'epoch': 0.47}
{'loss': 0.9841, 'grad_norm': 2.076408863067627, 'learning_rate': 1.917902842498233e-05, 'epoch': 0.47}
{'loss': 0.9382, 'grad_norm': 1.7989228963851929, 'learning_rate': 1.9168413449932856e-05, 'epoch': 0.47}
{'loss': 0.9819, 'grad_norm': 1.858157753944397, 'learning_rate': 1.9157733266550577e-05, 'epoch': 0.48}
{'loss': 1.0083, 'grad_norm': 2.0954813957214355, 'learning_rate': 1.9146987950795953e-05, 'epoch': 0.48}
{'loss': 0.9844, 'grad_norm': 1.9659346342086792, 'learning_rate': 1.913617757909269e-05, 'epoch': 0.48}
{'loss': 0.9641, 'grad_norm': 1.7937343120574951, 'learning_rate': 1.9125302228327194e-05, 'epoch': 0.48}
{'loss': 0.9746, 'grad_norm': 1.8817119598388672, 'learning_rate': 1.9114361975848008e-05, 'epoch': 0.49}
{'loss': 0.9508, 'grad_norm': 1.6826939582824707, 'learning_rate': 1.910335689946529e-05, 'epoch': 0.49}
{'loss': 0.9488, 'grad_norm': 1.8511972427368164, 'learning_rate': 1.9092287077450227e-05, 'epoch': 0.49}
{'loss': 1.0005, 'grad_norm': 2.2493953704833984, 'learning_rate': 1.9081152588534512e-05, 'epoch': 0.49}
{'loss': 1.0051, 'grad_norm': 2.0835154056549072, 'learning_rate': 1.906995351190976e-05, 'epoch': 0.5}
{'loss': 0.995, 'grad_norm': 1.9848555326461792, 'learning_rate': 1.9058689927226938e-05, 'epoch': 0.5}
{'loss': 0.9734, 'grad_norm': 1.9071991443634033, 'learning_rate': 1.9047361914595836e-05, 'epoch': 0.5}
{'loss': 0.9802, 'grad_norm': 1.8791930675506592, 'learning_rate': 1.9035969554584465e-05, 'epoch': 0.5}
{'loss': 1.0006, 'grad_norm': 1.989976406097412, 'learning_rate': 1.9024512928218484e-05, 'epoch': 0.51}
{'loss': 0.9448, 'grad_norm': 1.8829065561294556, 'learning_rate': 1.901299211698064e-05, 'epoch': 0.51}
{'loss': 0.9812, 'grad_norm': 1.9641109704971313, 'learning_rate': 1.9001407202810184e-05, 'epoch': 0.51}
{'loss': 0.9922, 'grad_norm': 1.993658185005188, 'learning_rate': 1.8989758268102276e-05, 'epoch': 0.51}
{'loss': 0.9579, 'grad_norm': 2.0588340759277344, 'learning_rate': 1.897804539570742e-05, 'epoch': 0.52}
{'loss': 0.9957, 'grad_norm': 1.8201225996017456, 'learning_rate': 1.8966268668930847e-05, 'epoch': 0.52}
{'loss': 0.9227, 'grad_norm': 1.7117671966552734, 'learning_rate': 1.895442817153195e-05, 'epoch': 0.52}
{'loss': 0.9115, 'grad_norm': 1.8012793064117432, 'learning_rate': 1.894252398772368e-05, 'epoch': 0.52}
{'loss': 0.9657, 'grad_norm': 1.8310319185256958, 'learning_rate': 1.8930556202171932e-05, 'epoch': 0.53}
{'loss': 0.942, 'grad_norm': 2.061400890350342, 'learning_rate': 1.891852489999496e-05, 'epoch': 0.53}
{'loss': 0.9413, 'grad_norm': 1.6785439252853394, 'learning_rate': 1.8906430166762764e-05, 'epoch': 0.53}
{'loss': 0.9948, 'grad_norm': 1.8154600858688354, 'learning_rate': 1.8894272088496488e-05, 'epoch': 0.53}
{'loss': 1.0308, 'grad_norm': 1.9563685655593872, 'learning_rate': 1.88820507516678e-05, 'epoch': 0.54}
{'loss': 0.9646, 'grad_norm': 1.9193940162658691, 'learning_rate': 1.8869766243198288e-05, 'epoch': 0.54}
{'loss': 1.0083, 'grad_norm': 2.1043894290924072, 'learning_rate': 1.885741865045882e-05, 'epoch': 0.54}
{'loss': 1.0404, 'grad_norm': 2.0174505710601807, 'learning_rate': 1.8845008061268948e-05, 'epoch': 0.54}
{'loss': 0.9547, 'grad_norm': 1.7554162740707397, 'learning_rate': 1.8832534563896267e-05, 'epoch': 0.55}
{'loss': 0.9527, 'grad_norm': 1.7500864267349243, 'learning_rate': 1.88199982470558e-05, 'epoch': 0.55}
{'loss': 0.9903, 'grad_norm': 1.939553141593933, 'learning_rate': 1.8807399199909353e-05, 'epoch': 0.55}
{'loss': 1.006, 'grad_norm': 2.0583016872406006, 'learning_rate': 1.879473751206489e-05, 'epoch': 0.55}
{'loss': 1.014, 'grad_norm': 2.0205681324005127, 'learning_rate': 1.8782013273575897e-05, 'epoch': 0.56}
{'loss': 0.8953, 'grad_norm': 1.5823075771331787, 'learning_rate': 1.8769226574940727e-05, 'epoch': 0.56}
{'loss': 0.9775, 'grad_norm': 1.8146737813949585, 'learning_rate': 1.8756377507101976e-05, 'epoch': 0.56}
{'loss': 0.9365, 'grad_norm': 2.1474552154541016, 'learning_rate': 1.8743466161445823e-05, 'epoch': 0.56}
